image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_02083.jpg,0.00013,0.000278,0.000109,0.000177,0.998292,0.000376,0.000123,0.000515
img_02096.jpg,0.999459,0.000271,5.2e-05,9e-06,3.45e-05,5.05e-05,4.3e-05,8.1e-05
img_02119.jpg,0.894454,0.0031015,0.012487,0.00164,0.00127,0.078256,0.0006905,0.0081005
img_02124.jpg,0.1944125,0.001022,0.0001685,0.00019,0.001313,0.7994895,0.0030485,0.0003555
img_02135.jpg,0.027257,0.002831,0.000348,0.000522,0.951614,0.000588,0.013786,0.003054
img_02146.jpg,0.8599595,0.0016395,0.0024825,0.0002565,0.0798545,0.0024925,0.000945,0.0523705
img_02159.jpg,0.005982,0.008927,0.035419,0.034885,0.518464,0.38807,0.005821,0.002432
img_02172.jpg,0.8978795,0.0077675,0.017584,0.001166,0.0065545,0.045744,0.0104085,0.0128965
img_02180.jpg,0.8052615,0.013056,0.0023555,0.0013885,0.000796,0.13709,0.0040205,0.0360325
img_02188.jpg,0.325284,0.1051485,0.002246,0.00559,0.002619,0.0486315,0.1506785,0.359803
img_02194.jpg,0.979184,2e-05,7.4e-05,0.000105,0.019258,0.000932,2.1e-05,0.000406
img_02209.jpg,0.067443,0.0020185,0.0001755,0.000272,0.0009225,0.9262255,0.002549,0.000395
img_02216.jpg,0.023543,0.70094,0.008486,0.001137,0.044417,0.007476,0.000265,0.213735
img_02231.jpg,0.456502,0.001177,0.012177,0.4877545,0.032375,0.0073545,0.0021375,0.000522
img_02235.jpg,0.118644,0.106065,0.012119,0.444387,0.0550465,0.1570915,0.0067505,0.0998955
img_02252.jpg,0.9518875,0.0009915,0.0126295,0.000409,0.029966,0.000381,0.002481,0.0012545
img_02268.jpg,0.6918445,0.0313495,0.0438285,0.022968,0.0354585,0.013892,0.0050105,0.155649
img_02270.jpg,0.9181235,0.011615,0.006866,0.01278,0.018655,0.0228165,0.002938,0.006206
img_02281.jpg,0.485708,0.002442,0.035304,0.355243,0.1105545,0.0013105,0.003263,0.006175
img_02282.jpg,2.5e-06,0.000129,0.0008395,2.1e-05,1.4e-05,0.0005725,0.0004765,0.9979455
img_02285.jpg,0.915891,3.9e-05,0.000491,7.9e-05,0.081855,0.000952,0.000584,0.00011
img_02291.jpg,0.980772,0.00996,0.000723,0.0004175,0.0020675,0.0011115,0.001441,0.003508
img_02299.jpg,0.493871,0.1522475,0.014787,0.0307095,0.0019845,0.0233955,0.005959,0.2770455
img_02305.jpg,0.085764,0.0890585,0.014095,0.4618355,0.03735,0.1037285,0.005774,0.202395
img_02307.jpg,0.692525,0.0374075,0.0004745,0.001197,0.008572,0.0620245,0.005002,0.1927975
img_02309.jpg,0.999777,0.0001075,1.05e-05,9.5e-06,3.25e-05,5.5e-06,2.5e-06,5.4e-05
img_02318.jpg,0.1573735,0.006313,0.008638,0.0026205,0.0143065,0.0087255,0.0112465,0.7907765
img_02347.jpg,0.160961,0.00958,0.014246,0.00464,0.729448,0.006974,0.004099,0.070052
img_02356.jpg,0.0058945,0.0001335,0.00086,0.0005575,0.070797,0.0001555,0.0003245,0.9212765
img_02367.jpg,0.830021,0.0102025,0.0025075,0.0023605,0.0061835,0.0030665,0.054629,0.09103
img_02372.jpg,3.1e-05,3e-06,3.1e-05,8e-06,0.999889,7e-06,8e-06,2.3e-05
img_02379.jpg,0.4289875,0.0499825,0.000361,8e-05,0.0011785,0.000329,0.001588,0.517493
img_02384.jpg,0.669913,0.003212,0.00132,0.0029525,0.0131575,0.054443,0.127826,0.1271745
img_02398.jpg,0.8439135,0.009386,0.0024465,0.0145495,0.0057895,0.074085,0.0032055,0.046624
img_02400.jpg,0.96912,0.0107835,0.004721,0.0007185,0.0008125,0.011953,0.000153,0.0017385
img_02406.jpg,0.171096,0.0064895,0.0707965,0.5878015,0.007213,0.1434705,0.009547,0.0035865
img_02412.jpg,0.572146,0.005933,0.0007905,0.000444,0.0093035,0.000665,0.0013625,0.409356
img_02416.jpg,0.298747,0.212401,0.061096,0.0032655,0.103293,0.136606,0.021388,0.163203
img_02422.jpg,0.931829,0.0342325,0.0011685,0.001795,0.0021675,0.0147955,0.0036615,0.0103505
img_02479.jpg,0.000138,3.6e-05,0.001441,0.000136,0.997985,2.9e-05,0.00015,8.6e-05
img_02486.jpg,0.700188666666667,0.195833,0.0184046666666667,0.00550033333333333,0.00283166666666667,0.0639143333333333,0.005832,0.00749566666666667
img_02487.jpg,0.993786,0.000322,7e-06,8e-06,0.001718,1.2e-05,6.8e-05,0.004079
img_02507.jpg,0.23145,0.013085,0.138949,0.020023,0.283924,0.270646,0.018593,0.02333
img_02522.jpg,0.8121115,0.0913155,0.002343,0.0045955,0.0058235,0.0144865,0.001559,0.0677655
img_02540.jpg,0.8527425,0.009179,0.034392,0.004558,0.014961,0.0627565,0.002789,0.0186225
img_02546.jpg,0.178212,0.001707,0.005691,0.006267,0.622985,0.049319,0.04072,0.095099
img_02556.jpg,0.1027705,0.0046175,0.0001585,0.00029,0.0002795,0.0006795,0.000722,0.890482
img_02560.jpg,0.001798,4.8e-05,2.9e-05,4.6e-05,0.993757,7.4e-05,0.000264,0.003983
img_02563.jpg,8.7e-05,1.1e-05,0.001067,7.5e-05,0.998384,9.2e-05,0.000218,6.6e-05
img_02565.jpg,0.895534,0.004329,0.0005855,0.00058,0.0260905,0.0500575,0.007029,0.0157935
img_02573.jpg,0.264055,0.331825,0.027147,0.004391,0.071122,0.218359,0.024144,0.058956
img_02574.jpg,0.11046,0.031568,0.01773,0.0340895,0.1006315,0.102047,0.04486,0.5586135
img_02602.jpg,0.754578,0.086037,0.0040485,0.0037095,0.0376515,0.0234435,0.0181395,0.0723935
img_02607.jpg,0.526524,0.003508,0.009347,0.002359,0.2242295,0.132162,0.008805,0.0930655
img_02622.jpg,0.8579375,0.0072365,0.00081,0.003138,0.0060855,0.094676,0.013998,0.0161185
img_02625.jpg,0.1916825,0.001182,0.0004005,0.0005905,0.003028,0.788976,0.0100875,0.004054
img_02636.jpg,0.606176,0.031376,0.0067855,0.0014895,0.065605,0.0012655,0.0072055,0.2800965
img_02638.jpg,0.957534,0.006676,0.0002905,0.002419,0.000319,0.013403,0.000738,0.0186195
img_02641.jpg,0.954071,0.00418,0.002385,0.003087,0.00847,0.009918,0.00042,0.017468
img_02646.jpg,0.010376,0.058085,0.0254255,0.0019725,0.00694,0.015212,0.0027165,0.879273
img_02648.jpg,0.003698,0.005136,0.099224,0.004759,0.001737,0.179609,0.007336,0.698502
img_02651.jpg,0.99271,0.0001775,0.0001175,8.4e-05,0.004332,0.0001885,2.3e-05,0.0023675
img_02656.jpg,0.812426,0.0223845,0.0020245,0.0078465,0.0012505,0.027525,0.009181,0.1173625
img_02666.jpg,0.9748115,0.008482,0.007702,0.0001965,0.00094,0.001483,0.0011115,0.0052735
img_02679.jpg,0.033819,0.556024,0.010899,0.003733,0.01939,0.000877,0.00782,0.367438
img_02687.jpg,0.141832,0.033003,0.003969,0.002196,0.007864,0.0035125,0.0258555,0.781769
img_02699.jpg,0.743773,0.010317,0.0090465,0.0114955,0.069387,0.020512,0.067969,0.0675005
img_02702.jpg,0.992026,0.000169,0.001279,0.000513,0.005213,8.1e-05,6.3e-05,0.000656
img_02703.jpg,0.4933085,0.000683,0.004823,0.0036605,0.040619,0.0005375,0.022459,0.4339095
img_02709.jpg,0.8404015,0.07155,0.022913,0.028098,0.004457,0.016852,0.0029195,0.012809
img_02726.jpg,0.8135495,0.0017455,0.016049,0.0014655,0.159488,0.0021985,0.000231,0.005273
img_02733.jpg,0.8896675,0.0034805,0.0189455,0.0282205,0.0143925,0.04097,0.0029725,0.0013515
img_02734.jpg,0.6858215,0.02332,0.015891,0.022312,0.004109,0.193853,0.0179835,0.0367095
img_02739.jpg,0.999864,2.5e-05,6.5e-06,6e-06,4.05e-05,9.5e-06,3.5e-06,4.4e-05
img_02749.jpg,0.5060125,0.0046525,0.0287555,0.3637225,0.0162505,0.021624,0.0006425,0.058339
img_02759.jpg,0.3262205,0.0099545,0.03685,0.003085,0.040098,0.008971,0.0054045,0.5694175
img_02764.jpg,0.994122,0.0008335,9.65e-05,8.7e-05,0.002478,0.000324,3.35e-05,0.0020265
img_02766.jpg,0.941377,0.0045695,0.00125,0.0004015,0.001439,0.0263955,0.004059,0.0205085
img_02769.jpg,0.114177,0.0273365,0.0223885,0.0028675,0.0426525,0.0057415,0.048234,0.7366025
img_02771.jpg,0.91567825,0.0305575,0.00124425,0.00204925,0.000264,0.0491485,0.00048475,0.0005735
img_02789.jpg,0.085076,6.5e-05,0.000467,0.000945,0.874704,0.003104,0.035622,1.7e-05
img_02799.jpg,0.995701,0.00114,9.3e-05,0.000171,0.0023575,0.000158,3.9e-05,0.0003405
img_02808.jpg,0.927515666666667,0.005869,0.006635,0.0345713333333333,0.00113066666666667,0.019336,0.000954,0.00398833333333333
img_02811.jpg,0.832701,0.000307,0.003978,0.0029895,0.007461,0.0729955,0.000206,0.079362
img_02830.jpg,0.3126735,0.174929,0.0090605,0.017597,0.016415,0.2880125,0.1174885,0.063825
img_02834.jpg,0.439261,0.029457,0.000881,0.001707,0.00301,0.045983,0.060071,0.41963
img_02837.jpg,0.4493735,0.034924,4e-04,0.0009325,0.0098175,0.0025395,0.0003915,0.501621
img_02838.jpg,0.847753666666667,0.058815,0.0478526666666667,0.0100716666666667,0.0108273333333333,0.0174083333333333,0.00136666666666667,0.005904
img_02842.jpg,0.152912,0.0006805,0.0001565,0.000192,0.001928,0.8411545,0.0026245,0.0003535
img_02857.jpg,0.235132,0.021054,0.038102,0.005167,0.595549,0.015741,0.005106,0.084149
img_02865.jpg,0.037337,0.000464,0.002414,0.001606,0.542219,0.03652,0.008475,0.370966
img_02871.jpg,0.298878,0.145342,0.004954,0.019055,0.0124675,0.3590985,0.090555,0.0696495
img_02876.jpg,0.158332,0.0522865,0.227012,0.007081,0.005198,0.0081645,0.0030205,0.5389055
img_02889.jpg,0.804588,0.0554535,0.0374945,0.037121,0.0118935,0.030259,0.0068365,0.0163535
img_02890.jpg,0.7991105,0.0041945,0.004967,0.033397,0.0047805,0.136571,0.0033115,0.0136685
img_02899.jpg,0.8584655,0.0034155,0.006576,0.0704955,0.0052545,0.0546545,0.000794,0.000346
img_02904.jpg,0.780628,0.0928805,0.0360825,0.018746,0.0115095,0.0472365,0.010975,0.0019415
img_02911.jpg,0.39451,0.005556,0.0511455,0.478912,0.049033,0.0013275,0.003368,0.0161485
img_02916.jpg,0.808578333333333,0.00249066666666667,0.00511433333333333,0.00219766666666667,0.00526333333333333,0.146351,0.0140076666666667,0.015996
img_02920.jpg,0.9273115,0.05676,0.00125225,0.00103,0.00043425,0.01201075,0.000604,0.0005975
img_02943.jpg,0.968199,0.0005675,0.0040235,0.001939,0.000564,0.0217685,0.001421,0.001518
img_02949.jpg,0.844829,0.0031985,0.0838405,0.011646,0.003246,0.0359815,0.0098,0.0074585
img_02954.jpg,0.002073,0.020033,0.067642,0.001345,0.893598,0.006399,0.000258,0.008652
img_02956.jpg,0.734955,0.045474,0.0017005,0.0006465,0.0044385,0.0003635,0.0023685,0.2100535
img_02964.jpg,0.0068705,0.007734,0.023905,0.0003705,0.0008325,0.003881,0.002195,0.9542105
img_02974.jpg,0.9903505,0.003948,3.1e-05,0.000109,0.00426,0.0003855,0.0001595,0.0007575
img_02977.jpg,0.6753985,0.1678515,0.0053745,0.008037,0.1269065,0.0054945,0.001877,0.0090605
img_02993.jpg,0.046117,0.0008735,0.0102365,0.0006405,0.0026825,0.056657,0.0063225,0.87647
img_03014.jpg,4.6e-05,3.5e-05,0.000539,1e-04,0.997365,9.9e-05,0.000457,0.001359
img_03043.jpg,0.000507,0.009032,0.037874,0.0020475,0.0136425,0.141824,0.0345055,0.760568
img_03055.jpg,0.893658,0.065631,0.00198433333333333,0.00696666666666667,0.001726,0.0246293333333333,0.000382333333333333,0.00502233333333333
img_03064.jpg,0.8701795,0.0146375,0.0085275,0.0041315,0.008871,0.017789,0.0704045,0.0054595
img_03069.jpg,0.1799605,0.033361,0.0161435,0.512288,0.007667,0.0414865,0.0162165,0.1928765
img_03074.jpg,0.995052,0.001652,0.000128,0.0005535,0.0001935,0.000944,0.001223,0.000253
img_03078.jpg,0.75547925,0.20336425,0.0083735,0.00687625,0.000694,0.018424,0.00189425,0.00489425
img_03080.jpg,0.973773,0.0182025,0.000678,0.0010905,0.000428,0.0022425,0.0008335,0.0027515
img_03082.jpg,0.6483585,0.3447415,0.000378,0.002081,0.0010045,0.000204,0.000732,0.0025005
img_03087.jpg,0.005498,7.6e-05,0.002024,0.002534,0.980984,0.007959,0.000901,2.4e-05
img_03116.jpg,0.000261,0.001332,0.006014,0.000669,0.742227,0.001362,0.000787,0.247348
img_03128.jpg,0.8907505,0.011165,0.0002425,0.000283,0.0007255,0.079562,0.0005585,0.016713
img_03135.jpg,0.0498335,0.004257,0.0001815,0.000249,0.0003115,0.00069,0.0007955,0.943682
img_03140.jpg,0.7254935,0.151634,0.007897,0.0115485,0.010068,0.0155885,0.020312,0.057459
img_03166.jpg,0.393498,0.018512,0.004333,0.002382,0.400705,0.08417,0.001808,0.094591
img_03169.jpg,9.6e-05,0.009156,0.744792,0.00273,0.00267,0.001797,0.001977,0.236782
img_03181.jpg,0.620004,0.022438,0.003675,0.000647,0.01233,0.166914,0.000515,0.173477
img_03195.jpg,0.5889925,0.024504,0.0015365,0.0139385,0.019539,0.1918645,0.061465,0.0981605
img_03199.jpg,0.9536445,0.023508,0.0012405,0.0007035,0.0005875,0.001901,0.0051795,0.0132355
img_03210.jpg,0.003475,0.008956,0.2686285,0.004233,0.0127675,0.0499845,0.004704,0.6472515
img_03220.jpg,0.8756305,0.0155495,0.0012025,0.0020445,0.0477145,0.035903,0.0177725,0.0041825
img_03222.jpg,0.899256,0.02319,9.9e-05,0.000676,0.002706,0.0715305,0.002036,0.000506
img_03223.jpg,0.5551145,0.0465215,0.000455,0.001764,0.003156,0.0029675,0.00045,0.389572
img_03228.jpg,0.614861,0.0172805,0.004989,0.3481,0.0010025,0.0047465,0.002844,0.0061765
img_03229.jpg,0.2337305,0.0095315,0.003558,0.0025415,0.005912,0.0286145,0.6785685,0.037544
img_03231.jpg,0.36003,0.030047,0.136695,0.021305,0.098053,0.252725,0.010554,0.09059
img_03238.jpg,0.902688,0.0228375,0.000763,0.0020055,0.0239865,0.0154575,0.0019145,0.0303495
img_03239.jpg,0.0015435,0.0185315,0.007615,0.001801,0.004822,0.001838,0.9613645,0.002484
img_03252.jpg,0.9822565,0.005805,0.001051,0.0001865,0.000819,0.00782,0.0005035,0.0015585
img_03254.jpg,0.179288,0.0016945,0.0001995,0.0003435,0.0016915,0.811773,0.0040675,0.0009425
img_03260.jpg,0.9643555,0.002252,0.0007515,0.000558,0.0012725,0.02897,0.0002605,0.00158
img_03261.jpg,0.5850305,0.2225225,0.092934,0.026314,0.019775,0.039876,0.004897,0.0086505
img_03270.jpg,0.0394755,0.0005295,0.000661,0.0002965,0.1121815,0.000254,0.000208,0.846394
img_03283.jpg,0.0022575,0.002679,0.0026745,0.0066475,0.000285,0.0003345,0.0029405,0.982182
img_03290.jpg,0.0391265,0.0158435,0.0013605,0.0004405,0.0028305,0.0101395,0.008041,0.922218
img_03297.jpg,0.9285015,0.0177395,0.0153715,0.001866,0.0062955,0.0217225,0.004371,0.0041325
img_03310.jpg,0.638846,0.010856,0.000609,0.0036225,0.010976,0.332302,0.0020985,0.000689
img_03312.jpg,0.6575635,0.176351,0.02500675,0.0083355,0.00035775,0.01299275,0.002072,0.11732175
img_03324.jpg,0.1965285,0.0036435,0.0762335,0.0027995,3e-04,0.024762,0.0022935,0.6934385
img_03333.jpg,0.8913315,0.001765,0.0002575,0.001104,0.0003225,0.0945075,0.004406,0.0063065
img_03342.jpg,0.650687,0.189302,0.0007715,0.0010075,0.001428,0.069854,0.0007465,0.086204
img_03346.jpg,0.8784625,0.0579405,0.0040085,0.009428,0.007804,0.027419,0.002235,0.012703
img_03355.jpg,0.5365975,0.003517,0.000231,0.0009165,0.000394,0.000634,0.0746925,0.383016
img_03361.jpg,0.353284,0.2861765,0.013423,0.010676,0.0053365,0.0150125,0.0541805,0.261911
img_03370.jpg,0.9716155,0.0047765,0.000221,0.0004655,0.000368,0.006769,0.000166,0.015619
img_03399.jpg,0.540128,0.0523385,0.0006805,0.0007455,0.0030565,0.4014785,0.001476,9.7e-05
img_03410.jpg,0.230419,0.000512,0.000233,0.000827,0.745602,0.000239,0.00047,0.021698
img_03422.jpg,0.896999,0.021116,0.014308,0.0333593333333333,0.002136,0.0270636666666667,0.000819333333333333,0.00419833333333333
img_03426.jpg,0.9284425,0.0048945,0.002692,0.0004615,0.0009785,0.003726,0.0009245,0.0578815
img_03439.jpg,0.560659,0.005191,0.010818,0.334477,0.0083015,0.014631,0.0002975,0.0656255
img_03440.jpg,0.008279,0.009229,0.1015615,0.001147,0.001167,0.0031845,0.0025335,0.872899
img_03444.jpg,0.968775,0.0278485,0.0003085,0.0005335,0.0003345,0.0004185,0.000386,0.0013955
img_03445.jpg,0.612886,0.000212,0.000979,0.000186,0.381259,2.2e-05,0.000923,0.003532
img_03446.jpg,0.0002785,0.196729,0.2755865,0.0020945,0.0021655,0.05288,0.0014875,0.468778
img_03452.jpg,0.122646,0.861911,0.000254,0.0003715,0.001076,0.0007085,0.0041435,0.0088895
img_03454.jpg,0.9296355,0.0002075,0.0007805,0.0002325,0.017167,0.0017665,0.002033,0.048177
img_03456.jpg,3.6e-05,2.6e-05,0.00017,5.4e-05,0.998863,8.8e-05,0.000122,0.000642
img_03457.jpg,0.8428755,0.002307,0.0141635,0.0011085,0.0148765,0.1154745,0.0012425,0.007952
img_03471.jpg,0.4326415,0.0308755,0.1388795,0.333017,0.001845,0.019624,0.0245405,0.0185765
img_03475.jpg,0.052551,9e-06,0.000547,0.000175,0.933813,0.004887,0.007669,0.000348
img_03488.jpg,0.755921,0.085367,0.000881,0.00195233333333333,0.000999666666666667,0.0818396666666667,0.00520066666666667,0.0678393333333333
img_03490.jpg,0.2556185,0.2197375,0.025376,0.002349,0.068883,0.1408505,0.0132195,0.273966
img_03502.jpg,0.7658475,0.036369,0.000987,0.0009305,0.005323,0.170025,0.0019465,0.018572
img_03504.jpg,0.7945455,0.0430705,0.0004805,0.0004565,0.002786,0.1317275,0.006821,0.0201125
img_03520.jpg,0.658758,0.019644,0.019379,0.006672,0.186361,0.064025,0.0057235,0.0394375
img_03527.jpg,0.000151,0.036966,0.215219,0.001643,0.000778,0.040129,0.007008,0.698106
img_03547.jpg,0.929288,0.062401,0.0004725,0.0011985,0.0003105,0.002586,0.000439,0.0033055
img_03548.jpg,0.3786385,0.0306955,0.0025925,0.0123845,0.002691,0.2838195,0.053044,0.236135
img_03554.jpg,0.993264,0.001622,9.7e-05,0.0001835,0.004351,0.0001815,4.5e-05,0.000256
img_03563.jpg,0.57506,0.40563,0.000312,0.009103,0.003052,0.000147,0.000338,0.006359
img_03581.jpg,0.526087,0.0044775,0.0160725,0.379746,0.00898,0.015623,0.000325,0.04869
img_03584.jpg,3.85e-05,0.003452,0.01737,0.001162,0.0857275,0.000379,0.0005725,0.8912985
img_03587.jpg,0.0960895,0.0232405,0.0001205,0.0009025,0.00032,0.0037145,0.000323,0.87529
img_03588.jpg,0.235931,3.1e-05,0.000303,0.000469,0.003086,0.746201,0.012784,0.001195
img_03602.jpg,0.088576,0.0009505,0.000172,0.0002505,0.0021735,0.903849,0.0036315,0.000398
img_03627.jpg,0.956367,0.0328485,0.001124,0.0002595,0.002924,0.0041245,0.0009825,0.00137
img_03628.jpg,0.9866665,0.0008635,0.0006835,0.000134,0.0006035,0.001419,0.0003435,0.0092875
img_03652.jpg,0.995853,0.0004015,0.000163,7.15e-05,0.002099,0.0001875,2.65e-05,0.0011995
img_03670.jpg,0.8752545,0.0002595,0.0007675,0.00014,0.005684,0.001019,0.0009265,0.115949
img_03674.jpg,0.024131,0.000164,0.000704,0.001107,0.969717,0.001816,0.001353,0.001008
img_03677.jpg,0.896231666666667,0.0396343333333333,0.005599,0.00993766666666667,0.00117633333333333,0.0370603333333333,0.000771666666666667,0.00958966666666667
img_03711.jpg,0.9012955,0.0626795,0.0053395,0.005344,0.0071415,0.002653,0.0061385,0.009408
img_03715.jpg,0.082957,0.011422,0.023328,0.815555,0.054518,0.007425,0.004619,0.000176
img_03718.jpg,0.942894,0.0011325,0.0008405,0.002089,0.00184,0.038361,0.001355,0.0114885
img_03726.jpg,0.0752375,0.093088,0.015319,0.4279025,0.0315595,0.1127055,0.0074765,0.236711
img_03739.jpg,0.0002975,0.014252,0.0427,0.0002775,0.000205,0.0049095,0.0011275,0.9362305
img_03749.jpg,0.0106685,0.009647,0.0006865,0.001182,0.001874,0.4342035,0.035699,0.5060395
img_03750.jpg,0.152877,0.037544,0.006984,0.005779,0.146061,0.190269,0.121214,0.339271
img_03760.jpg,0.134716,0.0017505,0.0004555,0.0006285,0.0005045,0.2895615,0.005973,0.5664115
img_03764.jpg,0.840652,0.0033715,0.006366,0.0015285,0.00021,0.0057935,0.0216385,0.1204395
img_03776.jpg,0.488414,0.004109,0.010806,0.003274,0.295564,0.001366,0.004177,0.19229
img_03801.jpg,0.961512,0.001587,0.0003075,6.75e-05,6.7e-05,0.000486,0.0003075,0.035665
img_03805.jpg,0.6615565,0.1730215,0.0096225,0.008399,0.003527,0.032415,0.0118295,0.0996305
img_03809.jpg,0.389084,0.462263,0.005136,0.005272,0.011259,0.020399,0.025107,0.081479
img_03825.jpg,0.997223,0.000665666666666667,4.83333333333333e-05,8.93333333333333e-05,0.000106,0.00100933333333333,8.36666666666667e-05,0.000774666666666667
img_03831.jpg,0.000341,0.0158265,0.028151,0.0007015,0.0007195,0.001001,0.0008155,0.952443
img_03837.jpg,0.9218735,0.036897,0.001823,0.0011665,0.005511,0.0052395,0.0002485,0.027241
img_03847.jpg,0.0202,0.238265,0.002207,0.0521965,0.004167,0.6705755,0.01097,0.00142
img_03853.jpg,0.941631,0.00766,0.0011755,0.000662,0.014654,0.0273085,0.0014975,0.0054115
img_03866.jpg,0.830799,0.0240545,0.001072,0.0050955,0.0336555,0.025433,0.0270415,0.052849
img_03867.jpg,0.084342,0.004361,0.002961,0.011795,0.657495,0.214757,0.023891,0.000399
img_03869.jpg,0.980869,0.0015305,0.000477,0.0001645,0.000494,0.015515,9.35e-05,0.0008565
img_03871.jpg,0.3852845,0.147873,0.0248155,0.0066185,0.0225425,0.2606045,0.0252255,0.127036
img_03886.jpg,0.9581685,0.00824,0.0175,0.0020855,0.0047245,0.0057565,0.00224,0.001285
img_03891.jpg,0.760121666666667,0.222972333333333,0.00520133333333333,0.00129433333333333,0.000375,0.00669733333333333,0.000802333333333333,0.00253633333333333
img_03892.jpg,0.055094,0.0942505,0.005744,0.0124475,0.036923,0.6372155,0.0926785,0.0656465
img_03896.jpg,0.993453,0.0029345,0.000209,0.0002155,0.0003555,0.0015945,0.0002145,0.001024
img_03923.jpg,0.330749,0.015008,0.269943,0.210895,0.088641,0.005858,0.039501,0.039406
img_03924.jpg,0.000308,0.000145,0.001578,0.000217,0.850252,0.000114,0.000113,0.147273
img_03928.jpg,0.2461435,0.0740835,0.015509,0.0171845,0.037216,0.048024,0.4088805,0.1529585
img_03929.jpg,0.1866555,0.083345,0.012613,0.3848075,0.035117,0.1746055,0.0086935,0.1141645
img_03931.jpg,0.5882795,0.0058395,0.002955,0.0018505,0.3124805,0.04956,0.0013355,0.0377005
img_03935.jpg,0.103101,6e-06,5.3e-05,0.000361,0.879946,0.001201,0.015181,0.000152
img_03941.jpg,0.7997405,0.020089,0.003806,0.002417,0.0040175,0.1313155,0.0019165,0.0366975
img_03942.jpg,0.686396666666667,0.254465,0.00413733333333333,0.003081,0.020694,0.0113536666666667,0.00375666666666667,0.0161156666666667
img_03943.jpg,0.9829855,0.001005,0.0006425,0.000139,0.000238,0.0060475,0.00082,0.008122
img_03945.jpg,0.1734685,0.0004995,0.000169,0.0001675,0.00083,0.8222305,0.0024725,0.000163
img_03946.jpg,0.112839,0.1017625,0.0233215,0.3626295,0.0652155,0.1890725,0.0060575,0.139101
img_03952.jpg,0.8382725,0.0568735,0.00384,0.001731,0.009391,0.069311,0.003482,0.017099
img_03967.jpg,0.793196,0.0592065,0.003667,0.0028125,0.0302345,0.0255795,0.012646,0.072658
img_03974.jpg,0.85339,0.005153,0.026013,0.02337,0.069982,0.013549,0.00726,0.001283
img_03992.jpg,0.0510405,0.748256,0.0092535,0.002319,0.033772,0.0006585,0.005648,0.1490515
img_03995.jpg,1.6e-05,0.0042155,0.0260465,0.000214,0.005307,7.5e-05,0.0003315,0.963795
img_03996.jpg,0.674398,0.1660185,0.025624,0.026794,0.002156,0.0162585,0.0185,0.0702505
img_04001.jpg,0.91943,0.039431,0.000477333333333333,0.000690333333333333,0.000810666666666667,0.0291926666666667,0.00371233333333333,0.00625566666666667
img_04002.jpg,0.008083,0.0933175,0.001445,0.0221825,0.0019405,0.8695025,0.0034195,0.000109
img_04003.jpg,0.8952365,0.0004735,0.0042115,0.003713,0.0100715,0.069008,0.0003885,0.0168965
img_04004.jpg,0.83626,0.006087,0.04418,0.002848,0.027568,0.0678725,0.005265,0.0099205
img_04013.jpg,0.230537,0.0971685,0.01111,0.452241,0.0563315,0.057902,0.007638,0.087072
img_04015.jpg,0.9726915,0.0031355,0.0004115,0.000433,0.00332,0.017607,0.0006965,0.001706
img_04024.jpg,0.9478585,0.0135975,0.000346,0.000567,0.001617,0.028708,0.0012365,0.0060695
img_04036.jpg,0.686731,0.018096,0.000553,0.002365,0.0009685,0.0029215,0.083374,0.204991
img_04037.jpg,0.821455,0.014986,0.007586,0.0081615,0.0060815,0.0207815,0.081434,0.0395155
img_04044.jpg,0.94319,0.012816,0.003262,0.002348,0.01138,0.010645,0.000723,0.015637
img_04061.jpg,0.097493,0.069262,0.0009245,0.013085,0.0046345,0.237133,0.028071,0.549397
img_04069.jpg,0.903974,0.001736,0.005604,0.025563,0.003224,0.054801,0.004877,0.000222
img_04073.jpg,0.037801,0.5124615,0.0050405,0.1630025,0.022628,0.160555,0.0016375,0.0968735
img_04076.jpg,0.816737,0.027406,0.0019635,0.0022295,0.0188485,0.125244,0.004524,0.003048
img_04101.jpg,0.51346,0.066066,0.00135,0.001663,0.0052,0.409413,0.002778,6.95e-05
img_04115.jpg,0.8951605,0.0033805,0.0032755,0.0007645,0.001407,0.0016255,0.005613,0.088774
img_04118.jpg,0.551736,0.011338,0.003241,0.001408,0.007923,0.141071,0.000899,0.282384
img_04126.jpg,0.200818,0.005314,0.010505,0.003779,0.723097,0.00576,0.003434,0.047293
img_04127.jpg,0.1671435,0.340014,0.005438,0.008046,0.0101445,0.299693,0.03802,0.1315015
img_04128.jpg,0.3516035,0.5827665,0.003687,0.0037115,0.0067,0.0047915,0.0151655,0.0315745
img_04129.jpg,0.952847666666667,0.004165,0.000356,0.000868666666666667,0.000843,0.0104666666666667,0.000605666666666667,0.029847
img_04130.jpg,0.9778905,0.002502,0.000467,2e-04,0.014379,0.000642,0.000128,0.0037915
img_04136.jpg,0.848078,0.001688,0.125822,0.012539,0.004835,0.005537,0.000925,0.000577
img_04138.jpg,0.000295,4.8e-05,0.000245,0.000263,0.99393,0.000319,0.00489,8e-06
img_04145.jpg,0.4914215,0.0058645,0.0008185,0.005017,0.0248215,0.3999895,0.0229,0.0491685
img_04156.jpg,0.965825,0.0033635,0.0149035,0.0048645,0.0035415,0.006454,0.000509,0.000538
img_04181.jpg,0.9719145,0.013061,8.85e-05,0.0002035,0.0011085,0.011074,0.000295,0.0022555
